Date Reported,Fiscal Year,Department,Category,Sex,Race/Ethnicity,Value
06/30/2020 11:59:00 PM,2020,Our Community's Children,Total Employees,Female,White,1
06/30/2020 11:59:00 PM,2020,Our Community's Children,Total Employees,Total,Asian,0
06/30/2020 11:59:00 PM,2020,Our Community's Children,Total Employees,Total,Black/African-American,2
06/30/2020 11:59:00 PM,2020,Our Community's Children,Total Employees,Total,Hispanic/Latino,0
06/30/2020 11:59:00 PM,2020,Our Community's Children,Total Employees,Total,Multiracial,0
06/30/2020 11:59:00 PM,2020,Our Community's Children,Total Employees,Total,Native American,0
06/30/2020 11:59:00 PM,2020,Our Community's Children,Total Employees,Total,Total,3
06/30/2020 11:59:00 PM,2020,Our Community's Children,Total Employees,Total,White,1
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Female,Asian,0
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Female,Black/African-American,2
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Female,Hispanic/Latino,0
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Female,Multiracial,0
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Female,Native American,0
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Female,Total,9
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Female,White,7
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Male,Asian,0
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Male,Black/African-American,3
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Male,Hispanic/Latino,0
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Male,Multiracial,0
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Male,Native American,0
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Male,Total,26
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Male,White,23
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Total,Asian,0
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Total,Black/African-American,5
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Total,Hispanic/Latino,0
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Total,Multiracial,0
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Total,Native American,0
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Total,Total,35
06/30/2020 11:59:00 PM,2020,Parks & Recreation,Total Employees,Total,White,30
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Female,Asian,0
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Female,Black/African-American,0
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Female,Hispanic/Latino,0
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Female,Multiracial,0
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Female,Native American,0
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Female,Total,7
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Female,White,7
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Male,Asian,0
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Male,Black/African-American,0
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Male,Hispanic/Latino,0
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Male,Multiracial,1
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Male,Native American,0
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Male,Total,8
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Male,White,7
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Total,Asian,0
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Total,Black/African-American,0
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Total,Hispanic/Latino,0
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Total,Multiracial,1
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Total,Native American,0
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Total,Total,15
06/30/2020 11:59:00 PM,2020,Planning,Total Employees,Total,White,14
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Female,Asian,1
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Female,Black/African-American,1
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Female,Hispanic/Latino,1
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Female,Multiracial,2
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Female,Native American,0
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Female,Total,63
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Female,White,58
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Male,Asian,4
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Male,Black/African-American,15
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Male,Hispanic/Latino,9
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Male,Multiracial,1
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Male,Native American,2
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Male,Total,265
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Male,White,234
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Total,Asian,5
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Total,Black/African-American,16
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Total,Hispanic/Latino,10
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Total,Multiracial,3
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Total,Native American,2
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Total,Total,328
06/30/2020 11:59:00 PM,2020,Police Department,Total Employees,Total,White,292
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Female,Asian,0
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Female,Black/African-American,3
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Female,Hispanic/Latino,0
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Female,Multiracial,0
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Female,Native American,0
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Female,Total,10
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Female,White,7
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Male,Asian,1
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Male,Black/African-American,15
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Male,Hispanic/Latino,5
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Male,Multiracial,1
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Male,Native American,1
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Male,Total,65
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Male,White,42
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Total,Asian,1
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Total,Black/African-American,18
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Total,Hispanic/Latino,5
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Total,Multiracial,1
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Total,Native American,1
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Total,Total,75
06/30/2020 11:59:00 PM,2020,Public Works,Total Employees,Total,White,49
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Female,Asian,0
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Female,Black/African-American,0
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Female,Hispanic/Latino,0
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Female,Multiracial,0
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Female,Native American,0
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Female,Total,3
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Female,White,3
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Male,Asian,1
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Male,Black/African-American,0
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Male,Hispanic/Latino,0
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Male,Multiracial,0
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Male,Native American,0
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Male,Total,1
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Male,White,0
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Total,Asian,1
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Total,Black/African-American,0
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Total,Hispanic/Latino,0
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Total,Multiracial,0
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Total,Native American,0
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Total,Total,4
06/30/2020 11:59:00 PM,2020,Purchasing,Total Employees,Total,White,3
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Female,Asian,3
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Female,Black/African-American,46
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Female,Hispanic/Latino,8
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Female,Multiracial,6
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Female,Native American,3
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Female,Total,401
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Female,White,335
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Male,Asian,7
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Male,Black/African-American,87
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Male,Hispanic/Latino,34
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Male,Multiracial,11
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Male,Native American,6
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Male,Total,1013
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Male,White,868
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Total,Asian,10
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Total,Black/African-American,133
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Total,Hispanic/Latino,42
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Total,Multiracial,17
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Total,Native American,9
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Total,Total,1414
06/30/2020 11:59:00 PM,2020,Total,Total Employees,Total,White,1203
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Female,Asian,0
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Female,Black/African-American,0
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Female,Hispanic/Latino,0
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Female,Multiracial,0
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Female,Native American,0
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Female,Total,1
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Female,White,1
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Male,Asian,0
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Male,Black/African-American,3
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Male,Hispanic/Latino,0
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Male,Multiracial,0
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Male,Native American,0
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Male,Total,20
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Male,White,17
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Total,Asian,0
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Total,Black/African-American,3
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Total,Hispanic/Latino,0
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Total,Multiracial,0
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Total,Native American,0
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Total,Total,21
06/30/2020 11:59:00 PM,2020,Traffic Safety,Total Employees,Total,White,18
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Female,Asian,1
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Female,Black/African-American,2
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Female,Hispanic/Latino,1
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Female,Multiracial,0
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Female,Native American,1
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Female,Total,22
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Female,White,17
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Male,Asian,0
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Male,Black/African-American,8
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Male,Hispanic/Latino,1
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Male,Multiracial,0
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Male,Native American,1
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Male,Total,90
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Male,White,80
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Total,Asian,1
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Total,Black/African-American,10
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Total,Hispanic/Latino,2
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Total,Multiracial,0
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Total,Native American,2
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Total,Total,112
06/30/2020 11:59:00 PM,2020,Water,Total Employees,Total,White,97
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Female,Asian,0
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Female,Black/African-American,1
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Female,Hispanic/Latino,0
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Female,Multiracial,0
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Female,Native American,0
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Female,Total,3
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Female,White,2
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Male,Asian,0
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Male,Black/African-American,0
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Male,Hispanic/Latino,0
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Male,Multiracial,0
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Male,Native American,0
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Male,Total,2
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Male,White,2
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Total,Asian,0
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Total,Black/African-American,1
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Total,Hispanic/Latino,0
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Total,Multiracial,0
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Total,Native American,0
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Total,Total,5
06/30/2014 11:59:00 PM,2014,311 Customer Service,New Hires,Total,White,4
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Female,Asian,0
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Female,Black/African-American,0
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Female,Hispanic/Latino,0
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Female,Multiracial,0
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Female,Native American,1
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Female,Total,2
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Female,White,1
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Male,Asian,0
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Male,Black/African-American,1
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Male,Hispanic/Latino,0
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Male,Multiracial,0
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Male,Native American,0
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Male,Total,1
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Male,White,0
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Total,Asian,0
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Total,Black/African-American,1
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Total,Hispanic/Latino,0
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Total,Multiracial,0
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Total,Native American,1
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Total,Total,3
06/30/2014 11:59:00 PM,2014,City Attorney,New Hires,Total,White,1
06/30/2014 11:59:00 PM,2014,City Treasurer,New Hires,Female,Asian,0
06/30/2014 11:59:00 PM,2014,City Treasurer,New Hires,Female,Black/African-American,0
06/30/2014 11:59:00 PM,2014,City Treasurer,New Hires,Female,Hispanic/Latino,0
06/30/2014 11:59:00 PM,2014,City Treasurer,New Hires,Female,Multiracial,0
06/30/2014 11:59:00 PM,2014,City Treasurer,New Hires,Female,Native American,0
06/30/2014 11:59:00 PM,2014,City Treasurer,New Hires,Female,Total,1
06/30/2014 11:59:00 PM,2014,City Treasurer,New Hires,Female,White,1
06/30/2014 11:59:00 PM,2014,City Treasurer,New Hires,Total,Asian,0
06/30/2014 11:59:00 PM,2014,City Treasurer,New Hires,Total,Black/African-American,0
06/30/2014 11:59:00 PM,2014,City Treasurer,New Hires,Total,Hispanic/Latino,0
06/30/2014 11:59:00 PM,2014,City Treasurer,New Hires,Total,Multiracial,0
06/30/2014 11:59:00 PM,2014,City Treasurer,New Hires,Total,Native American,0
06/30/2014 11:59:00 PM,2014,City Treasurer,New Hires,Total,Total,1
06/30/2014 11:59:00 PM,2014,City Treasurer,New Hires,Total,White,1
06/30/2014 11:59:00 PM,2014,Engineering,New Hires,Female,Asian,0
06/30/2014 11:59:00 PM,2014,Engineering,New Hires,Female,Black/African-American,0
06/30/2014 11:59:00 PM,2014,Engineering,New Hires,Female,Hispanic/Latino,0
06/30/2014 11:59:00 PM,2014,Engineering,New Hires,Female,Multiracial,0
